city_name;latitude;longitude;department_name;department_number;region_name;region_number;region_name_raw;city_name_raw;city_population
agen d aveyron;44.351284364;2.694054322;aveyron;12;occitanie;76;Occitanie;Agen-d'Aveyron;1103
auriac lagast;44.144144677;2.596046807;aveyron;12;occitanie;76;Occitanie;Auriac-Lagast;229
auzits;44.499720985;2.322163792;aveyron;12;occitanie;76;Occitanie;Auzits;813
belmont sur rance;43.824553348;2.751458787;aveyron;12;occitanie;76;Occitanie;Belmont-sur-Rance;980
brasc;43.979158878;2.573504168;aveyron;12;occitanie;76;Occitanie;Brasc;175
brommat;44.82893527;2.704969728;aveyron;12;occitanie;76;Occitanie;Brommat;636
broquies;44.017903272;2.706580851;aveyron;12;occitanie;76;Occitanie;Broquiès;610
brusque;43.764679068;2.948470175;aveyron;12;occitanie;76;Occitanie;Brusque;259
cabanes;44.191009971;2.293246538;aveyron;12;occitanie;76;Occitanie;Cabanès;273
camares;43.818572582;2.884723835;aveyron;12;occitanie;76;Occitanie;Camarès;1025
la capelle balaguier;44.43922544;1.925633113;aveyron;12;occitanie;76;Occitanie;La Capelle-Balaguier;342
clairvaux d aveyron;44.406622611;2.408521124;aveyron;12;occitanie;76;Occitanie;Clairvaux-d'Aveyron;1150
colombies;44.343491114;2.327528704;aveyron;12;occitanie;76;Occitanie;Colombiès;876
connac;44.021060263;2.593981735;aveyron;12;occitanie;76;Occitanie;Connac;102
cornus;43.892440395;3.200661426;aveyron;12;occitanie;76;Occitanie;Cornus;513
les costes gozon;44.016414127;2.800568003;aveyron;12;occitanie;76;Occitanie;Les Costes-Gozon;173
coubisou;44.575955412;2.732268499;aveyron;12;occitanie;76;Occitanie;Coubisou;489
drulhe;44.455414312;2.134756937;aveyron;12;occitanie;76;Occitanie;Drulhe;455
entraygues sur truyere;44.654547146;2.578458667;aveyron;12;occitanie;76;Occitanie;Entraygues-sur-Truyère;976
flavin;44.287169888;2.623272135;aveyron;12;occitanie;76;Occitanie;Flavin;2370
florentin la capelle;44.639246369;2.644559282;aveyron;12;occitanie;76;Occitanie;Florentin-la-Capelle;282
la fouillade;44.234399271;2.048070402;aveyron;12;occitanie;76;Occitanie;La Fouillade;1104
gabriac;44.462375231;2.805071677;aveyron;12;occitanie;76;Occitanie;Gabriac;554
galgan;44.503499705;2.179773875;aveyron;12;occitanie;76;Occitanie;Galgan;371
golinhac;44.595600084;2.58716609;aveyron;12;occitanie;76;Occitanie;Golinhac;355
lassouts;44.486969008;2.854266651;aveyron;12;occitanie;76;Occitanie;Lassouts;318
maleville;44.399743419;2.103429528;aveyron;12;occitanie;76;Occitanie;Maleville;939
meljac;44.133769646;2.434978915;aveyron;12;occitanie;76;Occitanie;Meljac;128
millau;44.097355053;3.117377106;aveyron;12;occitanie;76;Occitanie;Millau;21712
montbazens;44.476787676;2.212826229;aveyron;12;occitanie;76;Occitanie;Montbazens;1423
mostuejouls;44.22512594;3.182465499;aveyron;12;occitanie;76;Occitanie;Mostuéjouls;326
moyrazes;44.32765706;2.427297541;aveyron;12;occitanie;76;Occitanie;Moyrazès;1075
murols;44.76089486;2.577024165;aveyron;12;occitanie;76;Occitanie;Murols;108
najac;44.21123208;1.96359805;aveyron;12;occitanie;76;Occitanie;Najac;699
le nayrac;44.605417839;2.669717419;aveyron;12;occitanie;76;Occitanie;Le Nayrac;537
pomayrols;44.486798098;3.058791212;aveyron;12;occitanie;76;Occitanie;Pomayrols;118
mounes prohencoux;43.798216146;2.819175794;aveyron;12;occitanie;76;Occitanie;Mounes-Prohencoux;186
quins;44.229790819;2.379069712;aveyron;12;occitanie;76;Occitanie;Quins;862
rebourguil;43.884882398;2.75640733;aveyron;12;occitanie;76;Occitanie;Rebourguil;279
roquefort sur soulzon;43.970429118;2.981290114;aveyron;12;occitanie;76;Occitanie;Roquefort-sur-Soulzon;528
st amans des cots;44.687234955;2.690996854;aveyron;12;occitanie;76;Occitanie;Saint-Amans-des-Cots;754
st andre de najac;44.178844848;2.021039606;aveyron;12;occitanie;76;Occitanie;Saint-André-de-Najac;453
st beaulize;43.905856793;3.099594272;aveyron;12;occitanie;76;Occitanie;Saint-Beaulize;94
st beauzely;44.169138067;2.966579597;aveyron;12;occitanie;76;Occitanie;Saint-Beauzély;599
st georges de luzencon;44.056682277;2.986966021;aveyron;12;occitanie;76;Occitanie;Saint-Georges-de-Luzençon;1595
st igest;44.44567183;2.090389598;aveyron;12;occitanie;76;Occitanie;Saint-Igest;175
st juery;43.924174559;2.6963614270000003;aveyron;12;occitanie;76;Occitanie;Saint-Juéry;295
st rome de cernon;44.009558473;2.984346917;aveyron;12;occitanie;76;Occitanie;Saint-Rome-de-Cernon;959
st santin;44.639426023;2.232664626;aveyron;12;occitanie;76;Occitanie;Saint-Santin;523
st sernin sur rance;43.878689113;2.623191003;aveyron;12;occitanie;76;Occitanie;Saint-Sernin-sur-Rance;604
st sever du moustier;43.772115473;2.693634334;aveyron;12;occitanie;76;Occitanie;Saint-Sever-du-Moustier;185
salvagnac cajarc;44.454607534;1.871701776;aveyron;12;occitanie;76;Occitanie;Salvagnac-Cajarc;363
sauveterre de rouergue;44.247151528;2.314844442;aveyron;12;occitanie;76;Occitanie;Sauveterre-de-Rouergue;716
savignac;44.36027573;1.958424209;aveyron;12;occitanie;76;Occitanie;Savignac;763
segur;44.291027584;2.843750868;aveyron;12;occitanie;76;Occitanie;Ségur;546
la serre;43.893242229;2.6548675790000003;aveyron;12;occitanie;76;Occitanie;La Serre;126
tauriac de naucelle;44.145383439;2.323592763;aveyron;12;occitanie;76;Occitanie;Tauriac-de-Naucelle;373
taussac;44.8249271;2.636236007;aveyron;12;occitanie;76;Occitanie;Taussac;515
verrieres;44.216646643;3.051007526;aveyron;12;occitanie;76;Occitanie;Verrières;369
veyreau;44.182028437;3.306652748;aveyron;12;occitanie;76;Occitanie;Veyreau;134
villefranche de panat;44.097378405;2.7158709510000003;aveyron;12;occitanie;76;Occitanie;Villefranche-de-Panat;680
villefranche de rouergue;44.349875782;2.030960638;aveyron;12;occitanie;76;Occitanie;Villefranche-de-Rouergue;11720
viviez;44.556148585;2.221013994;aveyron;12;occitanie;76;Occitanie;Viviez;1216
curan;44.197787301;2.853635906;aveyron;12;occitanie;76;Occitanie;Curan;298
andrest;43.315699572;0.06574095;hautes-pyrénées;65;occitanie;76;Occitanie;Andrest;1360
aneres;43.076407247;0.464619753;hautes-pyrénées;65;occitanie;76;Occitanie;Anères;169
les angles;43.084429639;0.00381894;hautes-pyrénées;65;occitanie;76;Occitanie;Les Angles;130
anla;43.005489723;0.591553866;hautes-pyrénées;65;occitanie;76;Occitanie;Anla;75
arreau;42.913031694;0.351868085;hautes-pyrénées;65;occitanie;76;Occitanie;Arreau;752
artagnan;43.407036157;0.08246106;hautes-pyrénées;65;occitanie;76;Occitanie;Artagnan;512
artigues;43.073585122;-0.000835259;hautes-pyrénées;65;occitanie;76;Occitanie;Artigues;13
aspin aure;42.935617236;0.328180655;hautes-pyrénées;65;occitanie;76;Occitanie;Aspin-Aure;40
aste;43.016574074;0.215628256;hautes-pyrénées;65;occitanie;76;Occitanie;Asté;577
avajan;42.8472822;0.402519516;hautes-pyrénées;65;occitanie;76;Occitanie;Avajan;80
azereix;43.208055636;-0.023178104;hautes-pyrénées;65;occitanie;76;Occitanie;Azereix;973
barbachen;43.428593449;0.126116314;hautes-pyrénées;65;occitanie;76;Occitanie;Barbachen;45
barlest;43.150254801;-0.095062113;hautes-pyrénées;65;occitanie;76;Occitanie;Barlest;306
bazet;43.290187132;0.07597323;hautes-pyrénées;65;occitanie;76;Occitanie;Bazet;1880
bazus aure;42.856429445;0.345882536;hautes-pyrénées;65;occitanie;76;Occitanie;Bazus-Aure;140
benac;43.152835981;0.029322847;hautes-pyrénées;65;occitanie;76;Occitanie;Bénac;538
berberust lias;43.034703979;-0.033179313;hautes-pyrénées;65;occitanie;76;Occitanie;Berbérust-Lias;46
bernac dessus;43.154680714;0.128273014;hautes-pyrénées;65;occitanie;76;Occitanie;Bernac-Dessus;285
bernadets debat;43.350938666;0.318424186;hautes-pyrénées;65;occitanie;76;Occitanie;Bernadets-Debat;103
bertren;42.999351652;0.6167993620000001;hautes-pyrénées;65;occitanie;76;Occitanie;Bertren;162
beyrede jumet camous;42.952707104;0.347481215;hautes-pyrénées;65;occitanie;76;Occitanie;Beyrède-Jumet-Camous;227
borderes sur l echez;43.265194393;0.042473883;hautes-pyrénées;65;occitanie;76;Occitanie;Bordères-sur-l'Échez;5407
bordes;43.19698546;0.214207254;hautes-pyrénées;65;occitanie;76;Occitanie;Bordes;755
bramevaque;42.977942976;0.5591725310000001;hautes-pyrénées;65;occitanie;76;Occitanie;Bramevaque;30
buzon;43.446757511;0.148630342;hautes-pyrénées;65;occitanie;76;Occitanie;Buzon;79
calavante;43.204153835;0.163858908;hautes-pyrénées;65;occitanie;76;Occitanie;Calavanté;335
castelbajac;43.182158886;0.356714325;hautes-pyrénées;65;occitanie;76;Occitanie;Castelbajac;141
castelnau magnoac;43.295307433;0.5159276220000001;hautes-pyrénées;65;occitanie;76;Occitanie;Castelnau-Magnoac;779
caussade riviere;43.516515419;0.010124253;hautes-pyrénées;65;occitanie;76;Occitanie;Caussade-Rivière;97
chis;43.29899609;0.1147185;hautes-pyrénées;65;occitanie;76;Occitanie;Chis;307
clarens;43.154177716;0.412183048;hautes-pyrénées;65;occitanie;76;Occitanie;Clarens;491
coussan;43.244881401;0.204835104;hautes-pyrénées;65;occitanie;76;Occitanie;Coussan;117
adervielle pouchergues;42.795853294;0.385451223;hautes-pyrénées;65;occitanie;76;Occitanie;Adervielle-Pouchergues;153
esconnets;43.071170349;0.230595226;hautes-pyrénées;65;occitanie;76;Occitanie;Esconnets;32
allier;43.179996096;0.125954174;hautes-pyrénées;65;occitanie;76;Occitanie;Allier;439
esquieze sere;42.88025574;-0.007246063;hautes-pyrénées;65;occitanie;76;Occitanie;Esquièze-Sère;413
ancizan;42.899316821;0.283920163;hautes-pyrénées;65;occitanie;76;Occitanie;Ancizan;279
estensan;42.814608909;0.345110983;hautes-pyrénées;65;occitanie;76;Occitanie;Estensan;42
antist;43.119377652;0.134781728;hautes-pyrénées;65;occitanie;76;Occitanie;Antist;186
fontrailles;43.342443413;0.368705446;hautes-pyrénées;65;occitanie;76;Occitanie;Fontrailles;167
arcizac ez angles;43.096033851;0.015233396;hautes-pyrénées;65;occitanie;76;Occitanie;Arcizac-ez-Angles;260
garderes;43.28244228;-0.106404661;hautes-pyrénées;65;occitanie;76;Occitanie;Gardères;442
ardengost;42.927175066;0.414684115;hautes-pyrénées;65;occitanie;76;Occitanie;Ardengost;12
gaudent;42.996884503;0.5607280720000001;hautes-pyrénées;65;occitanie;76;Occitanie;Gaudent;34
argeles gazost;43.005417659;-0.095657309;hautes-pyrénées;65;occitanie;76;Occitanie;Argelès-Gazost;2850
gaussan;43.222792737;0.478692151;hautes-pyrénées;65;occitanie;76;Occitanie;Gaussan;95
arras en lavedan;42.967252646;-0.14391887;hautes-pyrénées;65;occitanie;76;Occitanie;Arras-en-Lavedan;495
gerde;43.058698316;0.177672169;hautes-pyrénées;65;occitanie;76;Occitanie;Gerde;1168
aulon;42.856436208;0.263844803;hautes-pyrénées;65;occitanie;76;Occitanie;Aulon;97
grezian;42.87286238;0.353164101;hautes-pyrénées;65;occitanie;76;Occitanie;Grézian;75
aurensan;43.306107996;0.094857854;hautes-pyrénées;65;occitanie;76;Occitanie;Aurensan;776
hautaget;43.058757522;0.456804151;hautes-pyrénées;65;occitanie;76;Occitanie;Hautaget;58
aventignan;43.062035977;0.523977443;hautes-pyrénées;65;occitanie;76;Occitanie;Aventignan;209
hiis;43.135019274;0.096664585;hautes-pyrénées;65;occitanie;76;Occitanie;Hiis;261
ayros arbouix;43.001303102;-0.066080509;hautes-pyrénées;65;occitanie;76;Occitanie;Ayros-Arbouix;345
ilheu;42.996220341;0.600263651;hautes-pyrénées;65;occitanie;76;Occitanie;Ilheu;50
barbazan dessus;43.164194331;0.143367014;hautes-pyrénées;65;occitanie;76;Occitanie;Barbazan-Dessus;173
jarret;43.074907437;-0.016732457;hautes-pyrénées;65;occitanie;76;Occitanie;Jarret;308
barry;43.13854288;0.020248698;hautes-pyrénées;65;occitanie;76;Occitanie;Barry;131
labastide;43.036149342;0.351647016;hautes-pyrénées;65;occitanie;76;Occitanie;Labastide;149
la barthe de neste;43.079186051;0.383004275;hautes-pyrénées;65;occitanie;76;Occitanie;La Barthe-de-Neste;1234
labatut riviere;43.52584645;0.033508439;hautes-pyrénées;65;occitanie;76;Occitanie;Labatut-Rivière;377
bartres;43.13297307;-0.054510034;hautes-pyrénées;65;occitanie;76;Occitanie;Bartrès;535
lamarque pontacq;43.164011888;-0.101633359;hautes-pyrénées;65;occitanie;76;Occitanie;Lamarque-Pontacq;873
bazillac;43.359855292;0.110628882;hautes-pyrénées;65;occitanie;76;Occitanie;Bazillac;361
lamarque rustaing;43.276402884;0.293594179;hautes-pyrénées;65;occitanie;76;Occitanie;Lamarque-Rustaing;54
benque molere;43.096830566;0.289284084;hautes-pyrénées;65;occitanie;76;Occitanie;Benqué-Molère;136
lancon;42.881791363;0.368137196;hautes-pyrénées;65;occitanie;76;Occitanie;Lançon;31
bernac debat;43.169658545;0.110303036;hautes-pyrénées;65;occitanie;76;Occitanie;Bernac-Debat;730
lanespede;43.166011035;0.272845683;hautes-pyrénées;65;occitanie;76;Occitanie;Lanespède;145
borderes louron;42.868056229;0.416196059;hautes-pyrénées;65;occitanie;76;Occitanie;Bordères-Louron;135
lescurry;43.336703325;0.157163136;hautes-pyrénées;65;occitanie;76;Occitanie;Lescurry;164
bouilh pereuilh;43.309229622;0.192119596;hautes-pyrénées;65;occitanie;76;Occitanie;Bouilh-Péreuilh;115
boulin;43.254023292;0.135283266;hautes-pyrénées;65;occitanie;76;Occitanie;Boulin;301
loudervielle;42.801678257;0.439797177;hautes-pyrénées;65;occitanie;76;Occitanie;Loudervielle;48
cadeilhan trachere;42.810394402;0.294689132;hautes-pyrénées;65;occitanie;76;Occitanie;Cadeilhan-Trachère;44
louit;43.300760533;0.16082008;hautes-pyrénées;65;occitanie;76;Occitanie;Louit;192
camales;43.35933017;0.078855548;hautes-pyrénées;65;occitanie;76;Occitanie;Camalès;382
lourdes;43.107598367;-0.076987994;hautes-pyrénées;65;occitanie;76;Occitanie;Lourdes;13509
loures barousse;43.026790928;0.6035427120000001;hautes-pyrénées;65;occitanie;76;Occitanie;Loures-Barousse;623
luby betmont;43.29548688;0.294765802;hautes-pyrénées;65;occitanie;76;Occitanie;Luby-Betmont;107
campistrous;43.143618866;0.374051502;hautes-pyrénées;65;occitanie;76;Occitanie;Campistrous;312
marquerie;43.259890307;0.208132927;hautes-pyrénées;65;occitanie;76;Occitanie;Marquerie;85
casterets;43.315157741;0.582288063;hautes-pyrénées;65;occitanie;76;Occitanie;Casterets;16
mingot;43.374323391;0.171140058;hautes-pyrénées;65;occitanie;76;Occitanie;Mingot;98
castillon;43.09430038;0.221735324;hautes-pyrénées;65;occitanie;76;Occitanie;Castillon;79
monfaucon;43.45432022;0.121160259;hautes-pyrénées;65;occitanie;76;Occitanie;Monfaucon;206
caubous;43.24337958;0.469476262;hautes-pyrénées;65;occitanie;76;Occitanie;Caubous;31
monlong;43.198071102;0.469900045;hautes-pyrénées;65;occitanie;76;Occitanie;Monlong;107
cazaux frechet aneran camors;42.843647257;0.434129137;hautes-pyrénées;65;occitanie;76;Occitanie;Cazaux-Fréchet-Anéran-Camors;63
montousse;43.062941867;0.413203078;hautes-pyrénées;65;occitanie;76;Occitanie;Montoussé;250
ordizan;43.106601584;0.142174096;hautes-pyrénées;65;occitanie;76;Occitanie;Ordizan;517
chelle spou;43.142512561;0.248359599;hautes-pyrénées;65;occitanie;76;Occitanie;Chelle-Spou;109
pailhac;42.911905587;0.367289013;hautes-pyrénées;65;occitanie;76;Occitanie;Pailhac;79
collongues;43.289651469;0.168154649;hautes-pyrénées;65;occitanie;76;Occitanie;Collongues;150
peyraube;43.203165237;0.254790611;hautes-pyrénées;65;occitanie;76;Occitanie;Peyraube;167
crechets;43.000942308;0.569940774;hautes-pyrénées;65;occitanie;76;Occitanie;Créchets;50
peyriguere;43.251751139;0.262441213;hautes-pyrénées;65;occitanie;76;Occitanie;Peyriguère;24
dours;43.307132984;0.133424246;hautes-pyrénées;65;occitanie;76;Occitanie;Dours;212
pinas;43.116949506;0.441023126;hautes-pyrénées;65;occitanie;76;Occitanie;Pinas;450
estaing;42.88124154;-0.206229678;hautes-pyrénées;65;occitanie;76;Occitanie;Estaing;94
pujo;43.341506646;0.064390986;hautes-pyrénées;65;occitanie;76;Occitanie;Pujo;658
estampures;43.375900011;0.284933958;hautes-pyrénées;65;occitanie;76;Occitanie;Estampures;75
st arroman;43.045124764;0.40271976;hautes-pyrénées;65;occitanie;76;Occitanie;Saint-Arroman;97
ferrieres;43.013773382;-0.239781747;hautes-pyrénées;65;occitanie;76;Occitanie;Ferrières;81
st paul;43.085946053;0.511123287;hautes-pyrénées;65;occitanie;76;Occitanie;Saint-Paul;321
gaillagos;42.993447215;-0.181963957;hautes-pyrénées;65;occitanie;76;Occitanie;Gaillagos;133
st savin;42.975326102;-0.092642096;hautes-pyrénées;65;occitanie;76;Occitanie;Saint-Savin;366
generest;43.025257843;0.516717025;hautes-pyrénées;65;occitanie;76;Occitanie;Générest;94
salles;43.03052215;-0.17080381;hautes-pyrénées;65;occitanie;76;Occitanie;Salles;238
ger;43.052658817;-0.041840578;hautes-pyrénées;65;occitanie;76;Occitanie;Ger;156
sarrancolin;42.959285939;0.444191596;hautes-pyrénées;65;occitanie;76;Occitanie;Sarrancolin;552
gez;43.012493621;-0.120691277;hautes-pyrénées;65;occitanie;76;Occitanie;Gez;328
sazos;42.855590872;-0.043313123;hautes-pyrénées;65;occitanie;76;Occitanie;Sazos;144
gouaux;42.856315944;0.37321693;hautes-pyrénées;65;occitanie;76;Occitanie;Gouaux;55
segus;43.060397625;-0.109527152;hautes-pyrénées;65;occitanie;76;Occitanie;Ségus;249
gourgue;43.137880667;0.267842682;hautes-pyrénées;65;occitanie;76;Occitanie;Gourgue;62
sost;42.897893688;0.554747396;hautes-pyrénées;65;occitanie;76;Occitanie;Sost;97
grust;42.89062254;-0.059144926;hautes-pyrénées;65;occitanie;76;Occitanie;Grust;35
talazac;43.33398071;0.038208574;hautes-pyrénées;65;occitanie;76;Occitanie;Talazac;76
guchan;42.846763173;0.347400968;hautes-pyrénées;65;occitanie;76;Occitanie;Guchan;151
tostat;43.329699292;0.111669266;hautes-pyrénées;65;occitanie;76;Occitanie;Tostat;548
guchen;42.857166746;0.321900521;hautes-pyrénées;65;occitanie;76;Occitanie;Guchen;325
uz;42.95802227;-0.090270203;hautes-pyrénées;65;occitanie;76;Occitanie;Uz;36
guizerix;43.322952963;0.453083175;hautes-pyrénées;65;occitanie;76;Occitanie;Guizerix;121
uzer;43.076970653;0.192147253;hautes-pyrénées;65;occitanie;76;Occitanie;Uzer;103
hachan;43.285167288;0.455448887;hautes-pyrénées;65;occitanie;76;Occitanie;Hachan;45
viella;42.87144018;0.02526235;hautes-pyrénées;65;occitanie;76;Occitanie;Viella;84
hourc;43.249922814;0.175633548;hautes-pyrénées;65;occitanie;76;Occitanie;Hourc;109
vieuzos;43.25467528;0.448275467;hautes-pyrénées;65;occitanie;76;Occitanie;Vieuzos;46
ibos;43.241380493;-0.000102492;hautes-pyrénées;65;occitanie;76;Occitanie;Ibos;2919
viger;43.059098943;-0.055947847;hautes-pyrénées;65;occitanie;76;Occitanie;Viger;144
jezeau;42.911130581;0.407697356;hautes-pyrénées;65;occitanie;76;Occitanie;Jézeau;100
vignec;42.818689013;0.285141857;hautes-pyrénées;65;occitanie;76;Occitanie;Vignec;210
labassere;43.061526832;0.090943971;hautes-pyrénées;65;occitanie;76;Occitanie;Labassère;234
cantaous;43.101204295;0.445300917;hautes-pyrénées;65;occitanie;76;Occitanie;Cantaous;437
lafitole;43.449548804;0.076488073;hautes-pyrénées;65;occitanie;76;Occitanie;Lafitole;445
alenya;42.640886096;2.98154834;pyrénées-orientales;66;occitanie;76;Occitanie;Alénya;3619
lagarde;43.304373414;0.02014292;hautes-pyrénées;65;occitanie;76;Occitanie;Lagarde;530
arboussols;42.666163055;2.492752695;pyrénées-orientales;66;occitanie;76;Occitanie;Arboussols;128
lagrange;43.129873603;0.347808915;hautes-pyrénées;65;occitanie;76;Occitanie;Lagrange;248
argeles sur mer;42.535086357;3.024219184;pyrénées-orientales;66;occitanie;76;Occitanie;Argelès-sur-Mer;10792
lahitte toupiere;43.456230254;-0.014126607;hautes-pyrénées;65;occitanie;76;Occitanie;Lahitte-Toupière;260
banyuls sur mer;42.461363072;3.099584052;pyrénées-orientales;66;occitanie;76;Occitanie;Banyuls-sur-Mer;4671
lalanne trie;43.311689223;0.336166887;hautes-pyrénées;65;occitanie;76;Occitanie;Lalanne-Trie;117
lameac;43.332589803;0.231790714;hautes-pyrénées;65;occitanie;76;Occitanie;Laméac;143
belesta;42.720402404;2.6236771240000003;pyrénées-orientales;66;occitanie;76;Occitanie;Bélesta;212
lansac;43.221396547;0.172135445;hautes-pyrénées;65;occitanie;76;Occitanie;Lansac;181
